EnsemblID	Chromosome	HGNC	st	en
ENSG00000000938	1	FGR	27938575	27961788
ENSG00000126709	1	IFI6	27992572	27998729
ENSG00000206767	1	RNU6-949P	28002114	28002220
ENSG00000226662	1	CHMP1AP1	28013321	28013982
ENSG00000207095	1	RNU6-424P	28020242	28020346
ENSG00000009780	1	FAM76A	28052490	28089633
ENSG00000230833	1	RPEP3	28066465	28067140
ENSG00000117758	1	STX12	28099694	28150963
ENSG00000223062	1	RNU6-1245P	28151049	28151154
ENSG00000117751	1	PPP1R8	28157289	28178187
ENSG00000252947	1	SCARNA1	28160912	28161077
ENSG00000130775	1	THEMIS2	28199055	28213196
ENSG00000117748	1	RPA2	28218035	28241257
ENSG00000130768	1	SMPDL3B	28261504	28285668
ENSG00000158156	1	XKR8	28285973	28294607
ENSG00000158161	1	EYA3	28296855	28415207
ENSG00000240750	1	RN7SL559P	28358397	28358691
ENSG00000228589	1	SPCS2P4	28421582	28422933
ENSG00000253005	1	RNU6-176P	28469248	28469352
ENSG00000252429	1	RNU7-29P	28470667	28470728
ENSG00000169403	1	PTAFR	28473677	28520447
ENSG00000126698	1	DNAJC8	28525967	28559536
ENSG00000130770	1	ATPIF1	28562620	28573417
ENSG00000130766	1	SESN2	28586038	28609002
ENSG00000130772	1	MED18	28655513	28662476
ENSG00000204138	1	PHACTR4	28696114	28826881
ENSG00000221216	1	RNU6ATAC27P	28807874	28807992
ENSG00000180198	1	RCC1	28832455	28865812
ENSG00000242125	1	SNHG3	28832492	28837404
ENSG00000200087	1	SNORA73B	28835071	28835274
ENSG00000231468	1	PRDX3P2	28852830	28853739
ENSG00000180098	1	TRNAU1AP	28879597	28905051
ENSG00000197989	1	SNHG12	28905050	28909495
ENSG00000221539	1	SNORD99	28905261	28905334
ENSG00000120656	1	TAF12	28915835	28969597
ENSG00000188060	1	RAB42	28918712	28921955
ENSG00000270103	1	RNU11	28975112	28975245
ENSG00000162419	1	GMEB1	28995244	29045865
ENSG00000198492	1	YTHDF2	29063133	29096287
ENSG00000116329	1	OPRD1	29138654	29190208
ENSG00000159023	1	EPB41	29213603	29446553
ENSG00000253304	1	TMEM200B	29445940	29450447
ENSG00000116350	1	SRSF4	29474255	29508499
ENSG00000116353	1	MECR	29519385	29557454
ENSG00000060656	1	PTPRU	29563028	29653325
ENSG00000162510	1	MATN1	31184124	31196434
ENSG00000186056	1	MATN1-AS1	31191351	31199674
ENSG00000162511	1	LAPTM5	31205316	31230667
ENSG00000264773	1	MIR4420	31212003	31212079
ENSG00000222784	1	RN7SKP91	31316670	31316957
ENSG00000162512	1	SDC3	31342314	31381608
ENSG00000134644	1	PUM1	31404353	31538838
ENSG00000200154	1	SNORD103A	31408535	31408620
ENSG00000202107	1	SNORD103B	31421964	31422049
ENSG00000200181	1	SNORD85	31441011	31441083
ENSG00000215900	1	SEPW1P	31567834	31568405
ENSG00000084628	1	NKAIN1	31652592	31712401
ENSG00000060688	1	SNRNP40	31732417	31769662
ENSG00000121766	1	ZCCHC17	31769842	31837783
ENSG00000121769	1	FABP3	31838472	31849697
ENSG00000168528	1	SERINC2	31882412	31907525
ENSG00000206981	1	RNU6-40P	31970419	31970525
ENSG00000142910	1	TINAGL1	32042116	32053288
ENSG00000121764	1	HCRTR1	32083287	32098119
ENSG00000162517	1	PEF1	32095463	32110497
ENSG00000084636	1	COL16A1	32117848	32169920
ENSG00000121753	1	BAI2	32192718	32230494
ENSG00000266580	1	MIR4254	32224261	32224336
ENSG00000134668	1	SPOCD1	32256023	32281652
ENSG00000184007	1	PTP4A2	32372022	32410457
ENSG00000121774	1	KHDRBS1	32479430	32526451
ENSG00000121775	1	TMEM39B	32537632	32568467
ENSG00000266203	1	MIR5585	32552550	32552608
ENSG00000025800	1	KPNA6	32573639	32642169
ENSG00000084652	1	TXLNA	32645287	32663886
ENSG00000160050	1	CCDC28B	32665987	32670988
ENSG00000160051	1	IQCC	32671236	32674288
ENSG00000222046	1	DCDC2B	32674695	32681797
ENSG00000160055	1	TMEM234	32680073	32687972
ENSG00000084623	1	EIF3I	32687529	32697205
ENSG00000220785	1	MTMR9LP	32697259	32707221
ENSG00000183615	1	FAM167B	32712834	32714457
ENSG00000182866	1	LCK	32716840	32751766
ENSG00000116478	1	HDAC1	32757687	32799236
ENSG00000175130	1	MARCKSL1	32799433	32801980
ENSG00000162526	1	TSSK3	32817122	32829913
ENSG00000225828	1	FAM229A	32826871	32829879
ENSG00000160058	1	BSDC1	32830704	32860332
ENSG00000224333	1	GAPDHP20	32867710	32868716
ENSG00000229259	1	LRRC37A12P	32888815	32892390
ENSG00000263529	1	RN7SL122P	32923436	32923733
ENSG00000273274	1	ZBTB8B	32930670	32962287
ENSG00000160062	1	ZBTB8A	33005028	33071540
ENSG00000176261	1	ZBTB8OS	33065773	33116504
ENSG00000162521	1	RBBP4	33116743	33151812
ENSG00000162520	1	SYNC	33145507	33169197
ENSG00000162522	1	KIAA1522	33207486	33240571
ENSG00000134684	1	YARS	33240840	33283754
ENSG00000116497	1	S100PBP	33282368	33324476
ENSG00000160097	1	FNDC5	33327869	33338083
ENSG00000121905	1	HPCA	33351595	33364042
ENSG00000121900	1	TMEM54	33360195	33367039
ENSG00000116514	1	RNF19B	33402046	33430286
ENSG00000004455	1	AK2	33473585	33546597
ENSG00000142920	1	ADC	33546705	33586131
ENSG00000116525	1	TRIM62	33611003	33647660
ENSG00000160094	1	ZNF362	33722146	33766320
ENSG00000184389	1	A3GALT2	33772367	33786699
ENSG00000134686	1	PHC2	33789224	33896653
ENSG00000266239	1	MIR3605	33797994	33798093
ENSG00000222112	1	RN7SKP16	33802167	33802465
ENSG00000234512	1	TLR12P	33931850	33934555
ENSG00000121903	1	ZSCAN20	33938246	33962107
ENSG00000121904	1	CSMD2	33979609	34631443
ENSG00000227000	1	HSPD1P14	34304124	34305741
ENSG00000176256	1	HMGB4	34326076	34330392
ENSG00000201148	1	RNA5SP42	34578550	34578664
ENSG00000142698	1	C1orf94	34632484	34684732
ENSG00000207941	1	MIR552	35135200	35135295
ENSG00000163866	1	SMIM12	35178338	35325417
ENSG00000189280	1	GJB5	35220648	35224113
ENSG00000189433	1	GJB4	35225342	35229325
ENSG00000188910	1	GJB3	35246790	35251970
ENSG00000187513	1	GJA4	35258599	35261348
ENSG00000116544	1	DLGAP3	35331037	35395186
ENSG00000243749	1	ZMYM6NB	35447136	35450954
ENSG00000163867	1	ZMYM6	35449523	35497569
ENSG00000197056	1	ZMYM1	35525387	35581460
ENSG00000228348	1	EFCAB14P1	35587623	35588085
ENSG00000116560	1	SFPQ	35641979	35658749
ENSG00000263591	1	RN7SL136P	35729823	35730083
ENSG00000146463	1	ZMYM4	35734568	35887659
ENSG00000240374	1	RN7SL503P	35757801	35758099
ENSG00000229994	1	RPL5P4	35816323	35817208
ENSG00000227409	1	ZMYM4-AS1	35824423	35831678
ENSG00000202129	1	RNY5P1	35893417	35893494
ENSG00000142687	1	KIAA0319L	35899091	36023551
ENSG00000020129	1	NCDN	36023074	36032875
ENSG00000116819	1	TFAP2E	36038971	36060929
ENSG00000126067	1	PSMB2	36067185	36107445
ENSG00000239859	1	RN7SL281P	36171626	36171875
ENSG00000142686	1	C1orf216	36179476	36185073
ENSG00000092853	1	CLSPN	36185819	36235568
ENSG00000134698	1	AGO4	36273773	36323491
ENSG00000092847	1	AGO1	36335409	36395211
ENSG00000126070	1	AGO3	36396319	36538101
ENSG00000092850	1	TEKT2	36549676	36553876
ENSG00000116863	1	ADPRHL2	36554476	36559533
ENSG00000171812	1	COL8A2	36560837	36590821
ENSG00000054116	1	TRAPPC3	36602173	36615098
ENSG00000116871	1	MAP7D1	36621180	36646450
ENSG00000264592	1	RN7SL131P	36657516	36657769
ENSG00000054118	1	THRAP3	36690017	36770958
ENSG00000231849	1	UBE2V2P4	36707499	36707757
ENSG00000214193	1	SH3D21	36771988	36790484
ENSG00000142694	1	EVA1B	36787632	36789755
ENSG00000196182	1	STK40	36805225	36851497
ENSG00000181817	1	LSM10	36856839	36863493
ENSG00000222821	1	RNU4-27P	36868322	36868460
ENSG00000116885	1	OSCP1	36881428	36916086
ENSG00000116898	1	MRPS15	36921319	36930038
ENSG00000119535	1	CSF3R	36931644	36948879
ENSG00000230214	1	FTLP18	37095936	37096458
ENSG00000163873	1	GRIK3	37261128	37499730
ENSG00000264698	1	MIR4255	37627164	37627235
ENSG00000207328	1	RNU6-636P	37669211	37669317
ENSG00000252368	1	RNA5SP43	37730278	37730387
ENSG00000230451	1	RPS29P6	37796453	37796597
ENSG00000233621	1	LINC01137	37920480	37940012
ENSG00000163874	1	ZC3H12A	37940153	37949980
ENSG00000163875	1	MEAF6	37958176	37980375
ENSG00000263675	1	MIR5581	37966536	37966595
ENSG00000163877	1	SNIP1	38000050	38019903
ENSG00000232273	1	FTH1P1	38010364	38010895
ENSG00000163879	1	DNALI1	38022520	38032458
ENSG00000134697	1	GNL2	38032417	38061536
ENSG00000169218	1	RSPO1	38076951	38100595
ENSG00000116922	1	C1orf109	38147242	38157914
ENSG00000134690	1	CDCA8	38158090	38175391
ENSG00000183317	1	EPHA10	38179552	38230805
ENSG00000214141	1	ACTN4P2	38242342	38245090
ENSG00000185090	1	MANEAL	38259474	38266809
ENSG00000196449	1	YRDC	38268616	38273857
ENSG00000197982	1	C1orf122	38272651	38275126
ENSG00000188786	1	MTF1	38275239	38325292
ENSG00000204084	1	INPP5B	38326369	38412729
ENSG00000222282	1	RNU6-584P	38350695	38350789
ENSG00000183431	1	SF3A3	38422647	38456593
ENSG00000212541	1	RNU6-510P	38457134	38457241
ENSG00000183386	1	FHL3	38462442	38471278
ENSG00000183520	1	UTP11L	38474930	38490496
ENSG00000185668	1	POU3F1	38509523	38512450
ENSG00000265596	1	MIR3659	38554903	38555001
ENSG00000200796	1	RNU6-753P	38862331	38862437
ENSG00000116954	1	RRAGC	39303870	39325495
ENSG00000214114	1	MYCBP	39328636	39347289
ENSG00000131233	1	GJA9	39330175	39347289
ENSG00000158315	1	RHBDL2	39351479	39407471
ENSG00000199963	1	RNU6-605P	39392542	39392649
ENSG00000174574	1	AKIRIN1	39456895	39471731
ENSG00000168653	1	NDUFS5	39491990	39500308
ENSG00000127603	1	MACF1	39546988	39952849
ENSG00000206654	1	RNU6-608P	39586612	39586715
ENSG00000222378	1	RNA5SP44	39619836	39619968
ENSG00000217897	1	HSPE1P8	39769966	39770570
ENSG00000255103	1	KIAA0754	39876151	39882154
ENSG00000183682	1	BMP8A	39957318	39991607
ENSG00000237624	1	OXCT2P1	39980628	39982162
ENSG00000243970	1	PPIEL	39997510	40024379
ENSG00000090621	1	PABPC4	40026488	40042462
ENSG00000201457	1	SNORA55	40033046	40033180
ENSG00000163909	1	HEYL	40089825	40105617
ENSG00000116981	1	NT5C1A	40124793	40137710
ENSG00000116983	1	HPCAL4	40144320	40157361
ENSG00000084072	1	PPIE	40157854	40229586
ENSG00000252413	1	RNU7-121P	40189238	40189299
ENSG00000116985	1	BMP8B	40222854	40254533
ENSG00000198754	1	OXCT2	40235195	40237020
ENSG00000043514	1	TRIT1	40306723	40349183
ENSG00000116990	1	MYCL	40361098	40367928
ENSG00000168389	1	MFSD2A	40420802	40435638
ENSG00000131236	1	CAP1	40505905	40538321
ENSG00000131238	1	PPT1	40538379	40563375
ENSG00000117000	1	RLF	40627045	40706593
ENSG00000207508	1	RNU6-1237P	40643515	40643621
ENSG00000188800	1	TMCO2	40711619	40717363
ENSG00000084073	1	ZMPSTE24	40723779	40759856
ENSG00000049089	1	COL9A2	40766159	40783488
ENSG00000084070	1	SMAP2	40810522	40888998
ENSG00000187801	1	ZFP69B	40915774	40929390
ENSG00000187815	1	ZFP69	40942887	40962015
ENSG00000164002	1	EXO5	40974413	40982228
ENSG00000117010	1	ZNF684	40997233	41013841
ENSG00000233910	1	GTF2F2P2	41059305	41060025
ENSG00000117016	1	RIMS3	41086351	41131329
ENSG00000272145	1	NFYC-AS1	41156052	41157738
ENSG00000066136	1	NFYC	41157320	41237275
ENSG00000198974	1	MIR30E	41220027	41220118
ENSG00000207962	1	MIR30C1	41222956	41223044
ENSG00000117013	1	KCNQ4	41249684	41306124
ENSG00000264582	1	RN7SL326P	41270518	41270811
ENSG00000179862	1	CITED4	41326729	41328018
ENSG00000233118	1	UBE2V1P8	41407923	41408187
ENSG00000171793	1	CTPS1	41445007	41478235
ENSG00000171790	1	SLFNL1	41481269	41488909
ENSG00000010803	1	SCMH1	41492872	41707826
ENSG00000204060	1	FOXO6	41827594	41849262
ENSG00000252563	1	RNA5SP45	41932608	41932699
ENSG00000127129	1	EDN2	41944446	41950344
ENSG00000127124	1	HIVEP3	41972036	42501596
ENSG00000227538	1	HNRNPFP1	42506268	42507400
ENSG00000044012	1	GUCA2B	42619092	42621495
ENSG00000197273	1	GUCA2A	42628362	42630389
ENSG00000198815	1	FOXJ3	42642210	42801548
ENSG00000177181	1	RIMKLA	42846466	42888249
ENSG00000066185	1	ZMYND12	42896000	42921938
ENSG00000127125	1	PPCS	42921788	42939056
ENSG00000186409	1	CCDC30	42929001	43120335
ENSG00000236876	1	TMSB4XP1	42965876	42966067
ENSG00000200254	1	RNU6-536P	43034704	43034810
ENSG00000171960	1	PPIH	43124096	43142429
ENSG00000065978	1	YBX1	43148098	43168020
ENSG00000164007	1	CLDN19	43198764	43205925
ENSG00000117385	1	LEPRE1	43212006	43232755
ENSG00000164008	1	C1orf50	43232940	43263968
ENSG00000177868	1	CCDC23	43272723	43282954
ENSG00000164010	1	ERMAP	43282795	43310660
ENSG00000164011	1	ZNF691	43312280	43318148
ENSG00000225099	1	ATP6V1E1P1	43368903	43369583
ENSG00000117394	1	SLC2A1	43391052	43424530
ENSG00000227533	1	SLC2A1-AS1	43424720	43449029
ENSG00000207256	1	RNU6-880P	43457109	43457215
ENSG00000252803	1	RNU6-870P	43489220	43489308
ENSG00000186973	1	FAM183A	43610824	43622067
ENSG00000117395	1	EBNA1BP2	43629846	43736607
ENSG00000243710	1	WDR65	43637820	43720029
ENSG00000199240	1	RNA5SP46	43662088	43662207
ENSG00000179178	1	TMEM125	43735665	43739673
ENSG00000253313	1	C1orf210	43747554	43751288
ENSG00000066056	1	TIE1	43766664	43788779
ENSG00000117400	1	MPL	43803478	43818443
ENSG00000117399	1	CDC20	43824626	43828874
ENSG00000066322	1	ELOVL1	43829068	43833696
ENSG00000159479	1	MED8	43849588	43855479
ENSG00000198198	1	SZT2	43855553	43918321
ENSG00000229372	1	SZT2-AS1	43913447	43914315
ENSG00000178922	1	HYI	43916824	43919660
ENSG00000229348	1	HYI-AS1	43919598	43922666
ENSG00000142949	1	PTPRF	43990858	44089343
ENSG00000066135	1	KDM4A	44115829	44171186
ENSG00000236200	1	KDM4A-AS1	44165436	44173809
ENSG00000126091	1	ST3GAL3	44171495	44396831
ENSG00000252201	1	RNU6-1058P	44182138	44182227
ENSG00000224751	1	SHMT1P1	44315972	44317283
ENSG00000117407	1	ARTN	44398992	44402913
ENSG00000117408	1	IPO13	44412611	44433694
ENSG00000132768	1	DPH2	44435672	44439041
ENSG00000117410	1	ATP6V0B	44440159	44443967
ENSG00000117411	1	B4GALT2	44444615	44456840
ENSG00000159214	1	CCDC24	44457031	44462200
ENSG00000196517	1	SLC6A9	44457172	44497139
ENSG00000271647	1	KRT8P47	44568978	44570375
ENSG00000239560	1	RN7SL479P	44582772	44583069
ENSG00000171872	1	KLF17	44584522	44600812
ENSG00000238037	1	OOSP1P1	44620700	44620973
ENSG00000178028	1	DMAP1	44679127	44686353
ENSG00000117419	1	ERI3	44686742	44820932
ENSG00000233602	1	ERI3-IT1	44709080	44709945
ENSG00000199385	1	RNU6-369P	44856394	44856495
ENSG00000187147	1	RNF220	44870866	45117396
ENSG00000263381	1	MIR5584	45011165	45011224
ENSG00000126106	1	TMEM53	45100910	45140227
ENSG00000198520	1	C1orf228	45140364	45191263
ENSG00000199377	1	RNU5F-1	45187458	45187574
ENSG00000200169	1	RNU5D-1	45196727	45196842
ENSG00000142945	1	KIF2C	45205490	45233439
ENSG00000142937	1	RPS8	45240923	45244451
ENSG00000264294	1	SNORD55	45241536	45241615
ENSG00000200913	1	SNORD46	45242162	45242265
ENSG00000202031	1	SNORD38A	45243515	45243584
ENSG00000207421	1	SNORD38B	45244062	45244128
ENSG00000234093	1	RPS15AP11	45245998	45246387
ENSG00000142959	1	BEST4	45249257	45253377
ENSG00000173846	1	PLK3	45265897	45271662
ENSG00000188396	1	TCTEX1D4	45271585	45272957
ENSG00000222009	1	BTBD19	45274154	45281257
ENSG00000117425	1	PTCH2	45285516	45308735
ENSG00000202444	1	RNU5E-6P	45285555	45285669
ENSG00000070785	1	EIF2B3	45316450	45452282
ENSG00000253039	1	RNA5SP47	45397995	45398103
ENSG00000229815	1	CCNB1IP1P1	45424229	45425067
ENSG00000268949	1	MRPS17P1	45454377	45457506
ENSG00000126107	1	HECTD3	45468212	45477001
ENSG00000126088	1	UROD	45477819	45481247
ENSG00000162415	1	ZSWIM5	45482071	45771881
ENSG00000234315	1	OSTCP5	45535649	45536101
ENSG00000186603	1	HPDL	45792545	45794347
ENSG00000132781	1	MUTYH	45794835	45806142
ENSG00000132773	1	TOE1	45805342	45809647
ENSG00000070759	1	TESK2	45809555	45956872
ENSG00000236624	1	CCDC163P	45959538	45965751
ENSG00000132763	1	MMACHC	45965725	45976739
ENSG00000117450	1	PRDX1	45976708	45988719
ENSG00000234379	1	HMGB1P48	45996599	45997811
ENSG00000117448	1	AKR1A1	46016215	46035721
ENSG00000132780	1	NASP	46049518	46084566
ENSG00000159588	1	CCDC17	46085716	46089729
ENSG00000159592	1	GPBP1L1	46092976	46153785
ENSG00000225447	1	RPS15AP10	46111488	46111869
ENSG00000159596	1	TMEM69	46152886	46160115
ENSG00000197429	1	IPP	46159996	46216322
ENSG00000086015	1	MAST2	46252659	46501796
ENSG00000232467	1	TMA16P2	46312666	46313266
ENSG00000117461	1	PIK3R3	46505812	46642160
ENSG00000117472	1	TSPAN1	46640745	46651630
ENSG00000085998	1	POMGNT1	46654354	46685977
ENSG00000171357	1	LURAP1	46669006	46686933
ENSG00000085999	1	RAD54L	46713360	46744145
ENSG00000132128	1	LRRC41	46726868	46769280
ENSG00000173660	1	UQCRH	46769303	46782448
ENSG00000117481	1	NSUN4	46805849	46830824
ENSG00000117480	1	FAAH	46859937	46879520
ENSG00000225667	1	LINC00505	46921495	46948147
ENSG00000197587	1	DMBX1	46972668	46979898
ENSG00000269956	1	MKNK1-AS1	47004368	47035927
ENSG00000162456	1	KNCN	47011316	47017199
ENSG00000079277	1	MKNK1	47023090	47082515
ENSG00000142961	1	MOB3C	47073387	47082563
ENSG00000123472	1	ATPAF1	47098409	47139539
ENSG00000159658	1	EFCAB14	47124366	47184824
ENSG00000186118	1	TEX38	47134527	47139266
ENSG00000228237	1	EFCAB14-AS1	47139708	47157770
ENSG00000142973	1	CYP4B1	47223510	47285085
ENSG00000154198	1	CYP4Z2P	47308767	47366109
ENSG00000187048	1	CYP4A11	47394849	47407156
ENSG00000186377	1	CYP4X1	47427036	47516423
ENSG00000259832	1	CYP4A26P	47433351	47433546
ENSG00000261196	1	CYP4A43P	47460054	47460174
ENSG00000261593	1	CYP4A27P	47466570	47466759
ENSG00000261290	1	CYP4A44P	47468667	47468820
ENSG00000186160	1	CYP4Z1	47533160	47583991
ENSG00000225506	1	CYP4A22-AS1	47562325	47644943
ENSG00000162365	1	CYP4A22	47603107	47615413
ENSG00000225514	1	MTND1P34	47630182	47631592
ENSG00000224805	1	LINC00853	47644922	47646011
ENSG00000162366	1	PDZK1IP1	47649265	47656716
ENSG00000162367	1	TAL1	47681962	47697892
ENSG00000123473	1	STIL	47715811	47779819
ENSG00000162368	1	CMPK1	47799469	47844511
ENSG00000186790	1	FOXE3	47881744	47883723
ENSG00000237424	1	FOXD2-AS1	47897805	47900313
ENSG00000186564	1	FOXD2	47901689	47906363
ENSG00000229554	1	RPL21P24	47963566	47964013
ENSG00000227883	1	ATP6V0E1P4	48015868	48016425
ENSG00000269113	1	TRABD2B	48226200	48462567
ENSG00000237180	1	CYP46A4P	48555040	48555306
ENSG00000242267	1	SKINTL	48561764	48648100
ENSG00000117834	1	SLC5A9	48688357	48714316
ENSG00000132122	1	SPATA6	48761044	48937845
ENSG00000224986	1	PPP1R8P1	48790752	48791795
ENSG00000206700	1	RNU6-723P	48809881	48809987
ENSG00000223175	1	RNU4-61P	48913608	48913714
ENSG00000186094	1	AGBL4	48998527	50489585
ENSG00000162373	1	BEND5	49193195	49242641
ENSG00000225623	1	AGBL4-IT1	49839873	49937757
ENSG00000215887	1	ZNF859P	50307493	50312072
ENSG00000233595	1	MTND2P29	50482764	50483175
ENSG00000162374	1	ELAVL4	50513686	50669458
ENSG00000229316	1	HMGB1P45	50864497	50865445
ENSG00000225671	1	FCF1P6	50871102	50871696
ENSG00000142700	1	DMRTA2	50883222	50889172
ENSG00000185104	1	FAF1	50905150	51425935
ENSG00000207194	1	RNU6-1026P	51048076	51048183
ENSG00000252825	1	RNU6-1253P	51215968	51216025
ENSG00000230585	1	PHBP12	51246012	51246822
ENSG00000237130	1	MRPS6P2	51312140	51312509
ENSG00000123080	1	CDKN2C	51426417	51440305
ENSG00000265538	1	MIR4421	51525509	51525577
ENSG00000204006	1	C1orf185	51567906	51613752
ENSG00000213478	1	CFL1P2	51623460	51624143
ENSG00000123091	1	RNF11	51701943	51739127
ENSG00000085831	1	TTC39A	51752930	51810788
ENSG00000085832	1	EPS15	51819935	51985000
ENSG00000206595	1	RNU6-877P	51847980	51848086
ENSG00000252032	1	RNU6-1281P	52004297	52004401
ENSG00000227742	1	CALR4P	52027538	52060569
ENSG00000117859	1	OSBPL9	52042851	52254889
ENSG00000236973	1	GAPDHP51	52172810	52173809
ENSG00000232846	1	SLC25A6P3	52174734	52175612
ENSG00000078618	1	NRD1	52254863	52344477
ENSG00000212076	1	MIR761	52302013	52302082
ENSG00000230604	1	TSEN15P2	52325450	52325807
ENSG00000169213	1	RAB3B	52373628	52456436
ENSG00000200839	1	RNA5SP48	52439082	52439207
ENSG00000264613	1	RN7SL290P	52461412	52461709
ENSG00000117862	1	TXNDC12	52485803	52521843
ENSG00000198841	1	KTI12	52497775	52499488
ENSG00000228369	1	TXNDC12-AS1	52516590	52518355
ENSG00000134717	1	BTF3L4	52521797	52556388
ENSG00000157077	1	ZFYVE9	52608046	52812358
ENSG00000241745	1	RN7SL788P	52615777	52616089
ENSG00000224255	1	PDCL3P6	52645520	52646225
ENSG00000237663	1	DNAJC19P7	52717734	52718445
ENSG00000213735	1	ANAPC10P1	52719293	52719848
ENSG00000154222	1	CC2D1B	52811395	52831865
ENSG00000224680	1	PLA2G12AP1	52834349	52834916
ENSG00000085840	1	ORC1	52838501	52870131
ENSG00000134748	1	PRPF38A	52870236	52886511
ENSG00000134744	1	ZCCHC11	52873954	53019159
ENSG00000236290	1	EEF1GP7	53038786	53039488
ENSG00000116157	1	GPX7	53068044	53074723
ENSG00000182183	1	FAM159A	53099016	53135355
ENSG00000162377	1	COA7	53152508	53164038
ENSG00000233664	1	NDUFS5P3	53174794	53175114
ENSG00000239640	1	RN7SL62P	53180071	53180365
ENSG00000162378	1	ZYG11B	53192126	53293014
ENSG00000252018	1	RNU2-30P	53219994	53220134
ENSG00000206627	1	RNU6-969P	53270780	53270884
ENSG00000203995	1	ZYG11A	53308183	53360670
ENSG00000121310	1	ECHDC2	53361656	53392884
ENSG00000116171	1	SCP2	53392901	53517375
ENSG00000264834	1	MIR1273F	53394346	53394444
ENSG00000266188	1	MIR5095	53400602	53400689
ENSG00000265815	1	MIR1273G	53405986	53406085
ENSG00000226147	1	TUBBP10	53460398	53461698
ENSG00000174348	1	PODN	53527854	53551174
ENSG00000227644	1	HIGD1AP11	53538782	53539061
ENSG00000162383	1	SLC1A7	53552855	53608289
ENSG00000157184	1	CPT2	53662101	53679869
ENSG00000162384	1	C1orf123	53679771	53686289
ENSG00000162385	1	MAGOH	53692564	53704282
ENSG00000157193	1	LRP8	53711217	53793742
ENSG00000236253	1	SLC25A3P1	53878821	53905693
ENSG00000143006	1	DMRTB1	53925072	53933161
ENSG00000174332	1	GLIS1	53971910	54199877
ENSG00000239007	1	RNU7-95P	54154422	54154485
ENSG00000058804	1	NDC1	54231133	54304533
ENSG00000058799	1	YIPF1	54317392	54356407
ENSG00000211452	1	DIO1	54356912	54376759
ENSG00000081870	1	HSPB11	54382247	54411602
ENSG00000116212	1	LRRC42	54411750	54433841
ENSG00000219102	1	HNRNPA3P12	54440642	54441704
ENSG00000203985	1	LDLRAD1	54474412	54483856
ENSG00000116209	1	TMEM59	54497347	54519177
ENSG00000116205	1	TCEANC2	54519260	54578192
ENSG00000264208	1	MIR4781	54519752	54519827
ENSG00000157211	1	CDCP2	54598747	54619443
ENSG00000215883	1	CYB5RL	54638009	54665709
ENSG00000116221	1	MRPL37	54649714	54691137
ENSG00000157216	1	SSBP3	54691105	54879152
ENSG00000198711	1	SSBP3-AS1	54703710	54704736
ENSG00000227453	1	HNRNPA1P63	55002469	55003431
ENSG00000162390	1	ACOT11	55007930	55104865
ENSG00000162391	1	FAM151A	55074855	55089229
ENSG00000271723	1	MROH7-TTC4	55107459	55207981
ENSG00000184313	1	MROH7	55107463	55175939
ENSG00000243725	1	TTC4	55181495	55208330
ENSG00000162396	1	PARS2	55222571	55230187
ENSG00000006555	1	TTC22	55245385	55266940
